userid	cond	rnd	qnum	store1a	store1b	store1c	store1d	store2a	store2b	store2c	store2d	store3a	store3b	store3c	store3d	store4a	store4b	store4c	store4d	tlag	tlog	cor	choice
35	2	4	6	26.38	64.75	27.52	62.62	29.13	54.43	28.55	47.42	19.93	55.69	23.1	53.11	23.99	61.68	25.46	54.4	519	6.251903883	1	3
35	2	4	7	112.37	71.72	89.09	37.66	107.77	70.83	75.67	37.96	120.64	68.42	79.72	36.81	111.78	71.67	86.11	28	513	6.240275845	1	2
35	2	4	8	25.45	90.07	98.21	66.66	13.61	79.71	100.22	61.44	17.46	91.74	94.94	61.98	24.36	82.43	98.82	56.1	780	6.65929392	1	2
35	2	4	9	34.84	52.56	115.36	72.2	28.78	49.85	106.82	67.72	39.91	52.98	102.03	68.22	27.14	62.27	113.97	70.6	598	6.393590754	1	2
35	2	4	10	30.12	63.19	38.4	54.49	27.01	62.51	38.74	55.52	26.34	63.14	40.13	45.29	29.61	64.48	43.12	54.76	590	6.380122537	0	2
35	2	4	11	58.46	73.12	82.32	59.82	60.82	77.36	87.59	70.9	63.18	72.93	86	71.51	52.61	83.28	88.67	71.67	953	6.859614904	0	4
35	2	4	12	24.73	51.63	31.85	34.01	33.75	63.46	38.01	30.68	27.12	53.65	28.68	37.21	40.44	54.73	28.53	37.68	457	6.124683391	1	1
35	2	4	13	58.77	72.04	81.21	70.8	57.53	75.13	77.35	70.89	72.25	63.15	69.14	63.19	68.11	72.69	75.84	60.84	546	6.302618976	0	2
55	2	1	1	40.05	80.26	59.08	93.16	42.88	81.55	70.44	101.81	42.18	88.19	57.33	97.47	45.85	75.54	61.74	102.04	323	5.777652323	1	1
55	2	1	2	107.2	51.3	56.03	10.82	103.11	41.87	47.66	23.5	109.26	45.79	60.63	19.44	106.12	47.45	54.48	14.63	393	5.973809612	1	2
55	2	1	3	91.47	71.3	87.45	60.11	90.24	75.32	92.65	62.59	85.31	85.19	89.78	71.64	90.72	79.36	86.95	62.28	684	6.527957918	1	1
55	2	1	4	31.91	60.49	14.76	70.25	39.99	71.86	24.74	59.35	33.2	58.62	22.52	57.84	36.15	68.29	21.76	64.8	495	6.204557763	1	3
55	2	1	5	63.56	68.12	49.86	73.46	51.27	61.76	50.96	68.24	54.22	59.87	49.51	57.26	54.6	64.02	41.73	68.66	850	6.74523635	1	3
55	2	1	6	113.54	63.41	93.81	98.29	108.34	76.52	90.76	91.33	110.29	65.2	89.08	98	106.12	70.09	84.58	90.5	657	6.487684019	1	4
55	2	1	7	108.3	51.51	46.5	48.16	108.05	64.8	55.67	46.81	121.13	59.29	56.93	45.51	115.84	59.7	52.63	45.52	587	6.37502482	1	1
55	2	1	8	27.77	24.44	83.34	74.73	21.97	23.38	83.99	72.36	16.47	26.19	90.73	75.98	26.11	26.64	87.47	70.92	541	6.293419279	1	2
55	2	1	9	102.59	56.99	74.97	46.35	103.63	43.07	80.51	43.59	95.2	55.22	81.91	44.79	93.73	51.27	69.65	44.36	535	6.282266747	1	4
55	2	1	10	106.25	107.69	41.93	81.54	100.65	99.67	41.15	77.53	99.61	101.94	42.28	69.99	102.12	101.4	43.38	77.39	793	6.675823222	1	3
55	2	1	11	32.3	64.74	104.34	37.36	21.98	69.88	92.67	31.01	20.53	64.08	91.76	30.68	28.5	68.29	96.21	43.89	406	6.00635316	1	3
55	2	1	12	56.54	46.94	106.6	32.91	50.06	52.28	107.37	34.15	49.54	42.47	113.02	30.48	56.09	37.52	113.71	33.48	485	6.184148891	1	3
55	2	1	13	114.2	89.63	87.08	87.71	118.02	93.22	82.76	78.73	114.15	96.99	79.21	75.94	121.29	95	89.18	70	684	6.527957918	1	3
55	2	2	1	32.02	61.22	25.13	81.08	37.58	55.79	34.83	83.55	40.05	59.76	26.45	90.52	34.23	60.36	28.85	85.76	289	5.666426688	1	1
55	2	2	2	112.5	46.96	44.44	96.91	109.55	42.53	35.8	101.84	108.72	46.43	41.31	103.46	115.37	54.92	45.41	109.6	489	6.19236249	1	2
55	2	2	3	76.43	53.75	79.85	38.37	87.47	64.94	66.38	39.51	79.14	62.9	75.09	41.57	80.34	67.97	68.98	41.44	1217	7.104144093	0	2
55	2	2	4	101.01	73.73	21.86	58.82	108.71	72.42	18.48	68.43	107.3	78.35	19.59	57.73	104.26	80.93	21.75	57.66	502	6.21860012	1	1
55	2	2	5	85.01	36.18	92.05	67.66	85.41	22.76	88.33	67.79	89.25	21.59	96.19	63.39	83.59	36.15	96.74	64.48	438	6.08221891	0	4
55	2	2	6	24.97	78.49	51.81	63.84	16.74	83.12	61.19	57.53	33.31	82.05	60.52	72.02	18.26	77.81	52.48	61.38	664	6.49828215	1	4
55	2	2	7	92.32	62.11	31.97	104.22	100.05	65.97	35.04	96.79	97.19	65.71	32.22	97.52	94.9	57.89	28.73	99.53	821	6.71052311	1	4
55	2	2	8	45.64	93.45	107.51	27.07	53.05	89.99	95.26	27.36	50.26	96	109.55	27.69	47.01	87.13	99.17	25.25	640	6.461468176	1	4
55	2	2	9	19.82	79.86	49.27	90.48	31	86.02	54.33	92.09	30.67	79.8	59.12	92.64	32.12	80.89	51.03	98.42	396	5.981414211	1	1
55	2	2	10	28.23	100.52	48.61	25.8	28.93	98.04	46.47	18.34	37.59	98.34	50.58	28.27	34.06	100.18	49.84	25.94	406	6.00635316	1	2
55	2	2	11	89.92	112.43	87.09	96.09	86.8	109.04	95.42	86.44	88.36	113.12	96.26	94.66	90.04	107.52	99.11	90.15	579	6.361302478	1	2
55	2	2	12	61.85	91.29	81.19	39.53	61.66	92	79.03	33.08	60.69	96.91	75.94	39.52	66.93	87.92	88.97	42.29	752	6.622736324	1	2
55	2	2	13	55.98	67.5	101.97	87.88	54.91	55.82	109	79.8	59.86	69.62	106.44	76.64	60.38	64.83	107.9	80.93	367	5.905361848	1	2
55	2	3	1	112.29	57.44	113.9	49.86	111.75	61.88	107.18	49.31	115.7	57.9	105.9	48.85	111.8	54.57	111.77	44.14	445	6.098074282	1	4
55	2	3	2	68.42	88.72	47.31	30.82	74.34	84.94	35.19	25.21	65.4	92.58	41.17	27.83	69.82	89.8	42.57	28.4	630	6.445719819	1	2
55	2	3	3	94.06	19.32	56.31	93.23	82.68	17.39	63.52	99.29	81.36	31.28	48.31	88.74	83.9	23.18	58.53	100.37	678	6.519147288	1	3
55	2	3	4	39.31	17.01	75.21	108.29	42.5	21.79	73.4	108.75	37.45	23.8	67.91	107.31	36.55	14.3	70.15	96.8	416	6.03068526	1	4
55	2	3	5	37.46	84.88	66.06	26.38	41.97	77.23	73	31.25	37.25	87.75	54.79	20.95	37.22	81.79	69.4	27.37	490	6.194405391	1	3
55	2	3	6	27.15	102.24	103.3	80.55	33.89	100.29	92.17	78.35	36.17	99.49	92.68	82.24	34.49	104.24	94.4	78.17	384	5.950642553	0	1
55	2	3	7	59.59	60.56	63.46	94.89	64.85	60.96	64.06	103.91	48.72	60.01	63.9	97.31	51.24	56.19	57.08	100.1	431	6.06610809	0	3
55	2	3	8	50.74	74.44	29.85	58.03	45.46	73.59	17.89	67.56	46.62	75.94	30.02	69.3	46.84	79.02	27.94	62.32	559	6.326149473	1	2
55	2	3	9	58.48	77.49	52.25	31.52	57.49	72.82	48.56	33.14	56.06	75.43	51.62	36.82	64.36	76.9	55.67	30.7	627	6.440946541	1	2
55	2	3	10	34.84	93.32	81.58	73.32	36.1	94.53	71.39	72.12	25.81	89.12	68.89	77.35	32.73	87.74	81.87	71.23	562	6.33150185	1	3
55	2	3	11	23.12	71.47	69.61	96.22	16.98	71.76	61.79	92.03	24.49	76.07	71.38	95.7	23.94	79.1	70.73	98.49	356	5.874930731	1	2
55	2	3	12	90.14	48.3	93.62	111.24	78.61	45.65	99.95	99.93	92.68	44.68	102.67	107.43	87.22	49.16	95.71	109.06	467	6.146329258	1	2
55	2	3	13	13.41	63	106.14	66.12	11.37	71.39	112.51	60.83	20.17	68.67	110.05	67.32	16.26	72.65	109.25	59.98	405	6.003887067	1	1
55	2	3	14	73.28	38.46	49.57	38.75	69.76	39.16	47.28	51.12	64.11	37.96	45.21	42.77	71.33	41.77	47.42	42.17	378	5.934894196	1	3
55	2	3	15	80.2	107.26	85.91	25.57	79.62	110.03	82.89	17	80.21	114.67	77.93	22.27	74.54	102.13	87.65	18.88	487	6.188264123	1	4
55	2	3	16	106.83	22.58	111.44	65.03	110.24	16.96	113.51	57.96	114.93	13.99	110.77	58.8	111.99	13.71	103.39	59.11	455	6.120297419	0	2
55	2	4	1	79.28	49.13	79.69	31.44	84.68	40.64	75.25	24.96	77.88	47.49	74.07	33.11	82.09	52.82	88.46	30.62	718	6.576469569	1	2
55	2	4	2	31.37	18.18	18.54	26.3	38.3	21.01	18.52	27.19	26.44	16.05	19.72	20.38	26.6	20.52	17.01	29.65	588	6.376726948	1	3
55	2	4	3	15.09	16.27	103.22	91.53	21.65	21.5	105.5	98.77	17.65	22.86	104.25	95.51	30.45	26.64	105.89	89.6	482	6.177944114	1	1
55	2	4	4	30.14	68.65	54.7	102.19	41.37	63.4	65.31	112.04	41.51	57.74	61.42	100.63	31.51	71.99	58.01	104.85	519	6.251903883	1	1
55	2	4	5	24.63	41.82	109.37	101.01	23.66	50.48	103.73	108.25	20.89	44.2	104.89	97.98	21.81	52.37	107.41	101.17	501	6.216606101	1	3
55	2	4	6	22.19	99.46	108.68	76.79	23.57	94.92	114.85	75.95	28.71	95.45	107.92	78.39	22.66	94.5	106.98	74.14	499	6.212606096	1	4
55	2	4	7	44.22	83.34	53.9	77.82	37.14	88.25	55.83	84.45	40.16	85.28	58.02	84.69	46.88	86.94	53.15	82.62	471	6.154858094	0	2
55	2	4	8	77.05	49.26	35.72	70.36	78.58	47.31	36.5	72.29	77.83	34.04	34.7	70.17	75.97	46.05	35.54	67.16	1148	7.045776577	1	3
55	2	4	9	76.12	88.02	41.02	52.06	72.48	95.15	44.14	60.61	73.96	99.57	44.09	62	82.29	96.92	41.7	53.44	792	6.674561392	1	1
55	2	4	10	23.2	51.34	32.5	80.37	20.99	57.01	23.07	81.64	13.59	53.09	24.69	79.67	26.28	49.31	16.74	90.72	452	6.11368218	1	3
55	2	4	11	106.53	82.78	61.38	36.03	106	91.21	69.42	32.13	106.74	90.22	72.01	28.44	110.6	88.6	60.08	35.29	1484	7.302496424	1	1
68	2	1	1	47.2	33.37	8.14	112.03	51.97	32.48	15.27	112.91	40.71	28.5	15.9	106.57	55.77	32.7	11.45	105.86	7925	8.977777599	1	3
68	2	2	1	56.84	89.43	88.52	108.29	59.04	90.95	97.99	105.92	59.19	95.33	94.49	108.07	49.22	87.91	94.01	106.63	7724	8.952087644	0	3
68	2	3	1	98.2	81.45	45.27	65.9	97.84	83.2	50.09	64.87	101.27	78.3	54.33	67.91	102.54	85.21	56.1	70.03	7021	8.856660937	1	1
68	2	4	1	75.49	75.49	91.32	36.17	71.56	74.36	99.53	24.93	64.38	75.2	86.68	35.44	74.11	79.59	97.01	35.83	8050	8.99342737	1	3
97	1	1	1	40.81	106.93	40.73	54.19	42.69	105.64	34.89	54.01	42.53	107.21	36.08	58.35	44.26	106.97	32.29	59.1	710	6.56526497	1	2
97	1	1	2	75.24	57.44	64.8	54.3	67.94	59.19	56.97	51.9	78.38	61.78	67.99	60.27	77.04	59.61	67.39	55.37	938	6.843749949	1	2
97	1	1	3	32.83	27.23	86.89	13.84	44.16	16.17	88.39	25	47.27	18.46	87.32	30.22	38.23	22.56	83.78	24.53	543	6.29710932	1	1
97	1	1	4	69.67	71.52	55.44	57.05	70.05	71.56	51.47	48.57	79.06	74.49	58.79	56.98	69.3	77.83	49.08	51.36	1073	6.978213743	0	4
97	1	1	5	49.77	24.55	101.34	71.13	45.53	30.62	104.24	62.08	48.03	28.65	106.08	74.78	47.46	20.22	101.1	67.35	641	6.463029457	0	2
97	1	1	6	77.27	70.57	52.66	79.66	83.87	59.85	55.15	72.62	85.12	62.2	56.52	76.71	87.75	68.27	52.57	74.14	1086	6.990256501	0	1
97	1	1	7	93.61	29.71	74.27	41.03	96.91	22.92	80.74	33.36	95.04	34.83	80.79	43.23	100.3	30.16	80.79	41.91	789	6.670766321	0	4
97	1	1	8	113.74	98.98	96.6	91.91	107.23	101.6	110.3	86.97	98.52	95.58	97.58	85.51	112.47	94.7	102.37	92.87	220	5.393627546	1	3
97	1	1	9	43.26	28.19	85.28	65.67	47.35	21.7	87.62	74.08	49.46	28.77	93.31	73.96	46.04	27.23	92.85	69.69	465	6.142037406	1	1
97	1	1	10	60.69	50.87	25.85	75.8	61.89	64.01	35.62	66.71	55.14	54.96	24.8	71.6	59.45	60.59	31.45	68.92	644	6.467698726	0	2
97	1	1	11	114.57	40.2	23.43	34.38	110.8	40.26	12.07	36.7	113.39	36.88	18.95	42.54	114.91	41.01	20.7	39.42	185	5.220355825	1	2
97	1	1	12	55.7	59.99	97.43	55.49	53.52	64.01	96.26	59.15	44.8	60.37	97.45	55.4	50.64	69.1	101.19	55.83	279	5.631211782	1	3
97	1	1	13	104.32	60.59	31.22	103.66	96.19	56.61	38.69	110.86	83.87	60.3	30.45	111.75	98.06	55.74	41.21	106.97	234	5.455321115	0	4
97	1	1	14	20.28	39.83	64.8	97.33	33.78	48.17	65.79	93.76	31.25	41.53	71.24	99.53	23.93	43.06	71.44	89.33	256	5.545177445	1	1
97	1	2	1	90.25	108.94	24.56	67.23	97.36	113.43	29.56	73.38	102.87	104.83	27.97	71.52	97.59	110.35	24.67	65.43	602	6.400257445	1	1
97	1	2	2	99.87	83.53	67.86	99.88	100.22	92.78	66.26	102.23	102.18	87.84	68.32	98.77	113.13	85	70.46	107.34	707	6.561030666	1	1
97	1	2	3	81	99.49	22.82	35.97	75.1	88.1	36.14	28.28	77.31	90.98	29.15	39.01	74.55	88.47	22.84	35.05	594	6.386879319	1	4
97	1	2	4	43.85	63.94	92.93	13.86	46.35	73.8	98.1	18.4	49.24	68.4	97.27	10.11	38	67.15	94.97	19.97	710	6.56526497	1	1
97	1	2	5	86.19	31.17	28.81	17.96	87.13	32.67	29.38	16.76	89.02	33.93	39.03	18.53	86.91	28.4	26.88	13.29	523	6.259581464	0	2
97	1	2	6	85.54	113.58	102.8	22.2	81.61	116.88	90.23	28.31	79.97	111.99	95.11	12.72	84.23	121.41	100.11	19.51	529	6.270988432	0	2
97	1	2	7	86.35	27.61	68.76	48.46	82.13	33.89	73.63	47.2	80.81	23.55	76.11	41.6	79.57	33.16	77.42	44.79	587	6.37502482	1	3
97	1	2	8	92.19	64.68	26.67	30	91.39	67.38	29.97	30.21	95.9	57.06	15.3	27.96	93.45	69.37	19.46	20.45	635	6.453624999	0	2
97	1	2	9	62.95	117.12	12.36	79.91	59.68	113.2	16.71	85.19	62.4	104.4	18.3	76.92	54.4	110.42	14.5	71.37	206	5.327876169	0	2
97	1	2	10	37	99.13	72.18	114.56	37.01	100.32	73.09	114.51	42.46	111.78	67.74	109.37	29.23	102.3	71.05	109.45	105	4.65396035	0	1
97	1	2	11	26.41	82.69	100.71	51.97	30.33	86.73	99.84	63.49	30.44	85.73	92.98	60.38	40.17	92.55	87.62	62.04	554	6.317164687	1	1
97	1	2	12	89.1	28.53	35.42	55.35	85.71	20.41	33.81	53.83	99.04	23.99	28.76	62.68	87.07	31.17	37.34	55.38	513	6.240275845	1	2
97	1	2	13	84.07	92.02	54.38	81.46	85.54	95.27	57.71	82.05	88.54	91.48	66.94	85.06	84.6	96.61	67.7	73.02	627	6.440946541	1	1
97	1	2	14	33.55	54.15	30.92	104.06	30.7	52.06	34.77	112.94	28.95	61.22	31.14	115.82	24.43	56.65	25.22	109.28	756	6.628041376	1	4
97	1	3	1	51.37	46.98	101.62	44.53	61.09	49.36	97.05	38.84	59.45	50.68	94.08	38.89	50.67	49.07	96.02	34.38	564	6.335054252	0	3
97	1	3	2	86.1	26.11	87.05	75.95	100.26	34.1	93.56	75.68	97.99	25.41	91.14	76.3	95.08	32.23	89.66	76.6	871	6.769641977	1	1
97	1	3	3	49.5	87.65	108.94	72.82	61.97	86.1	110.17	70.7	53.73	89.28	105.23	64.18	57.12	98.45	105.52	76.09	1211	7.099201744	0	2
97	1	3	4	27.85	109.68	102.34	70.55	27.4	119.45	108.08	76.59	23.23	114.89	104.16	74.96	31.25	111.35	110.57	67.55	2192	7.692569648	0	3
97	1	3	5	50.81	76.51	22.69	57.15	44.34	75.73	32.11	49.88	50.93	73.6	20.67	46.19	51.04	74.53	27.93	52.04	846	6.74051936	1	3
97	1	3	6	108.58	14.62	35.53	41.75	104.39	19.93	30.42	39.44	106.3	11.41	42.06	39.01	106.37	17.51	26.54	35.47	1029	6.936342736	0	2
97	1	3	7	44.12	43.59	81.16	87.95	35.14	41.41	79.24	89.91	36.1	39.94	84.92	91.57	35.62	46.69	75.89	82.01	802	6.687108608	0	2
97	1	4	1	50.2	48.61	57.05	87.82	57.25	45.99	66.41	86.53	60.27	44.25	60.95	99.19	49.98	44.04	70.48	87.99	1305	7.17395832	1	1
97	1	4	2	94.06	57.79	68	72.21	93.47	48	69.48	71.7	104.03	59.73	65.87	76.54	104.02	57.68	69.52	78	1060	6.966024187	1	2
97	1	4	3	109.73	80.97	35.51	51.55	109.5	81.99	36.88	57.67	110.37	82.19	40.15	60.09	119.2	85.35	41.24	54.14	1547	7.344072851	1	1
97	1	4	4	57.7	52.32	85.07	68.57	60.71	58.14	90.24	74.45	60.06	50.34	92.08	69.61	54.19	56.75	103.07	78.44	959	6.865891075	0	3
97	1	4	5	73.35	49.76	64.12	86.14	76.62	51.63	52.37	73.42	69.27	49.1	52.35	77.5	74.28	49.08	56.11	76.82	1798	7.494430215	1	3
97	1	4	6	48.1	90.85	85.63	115.71	58.06	88.54	76.91	115.81	56.7	95.6	83.75	117.25	58.58	92.98	74.76	107.54	1133	7.032624261	1	4
97	1	4	7	61.62	103.76	112.9	20.74	59.33	96.81	113.02	16.09	55.81	110.02	115.83	16.84	62.17	103.4	121.49	14.58	172	5.147494477	0	3
173	1	1	1	48.38	96.3	85.45	84.72	46.38	98.84	92.83	92.27	54.51	103.75	82.84	94.78	58.56	93.24	85.35	91.02	1120	7.021083964	1	1
173	1	1	2	73.38	105.45	36.15	19.76	60.98	97.97	32.03	17.5	63.41	99.28	32.3	19.89	77.05	90.66	42.37	19.78	1284	7.157735484	1	2
173	1	1	3	24.2	118.17	38.28	16.56	14.65	104.04	36.95	16.98	19.94	114.65	39.53	13.8	13.99	115.34	44	18.9	1000	6.907755279	1	2
173	1	1	4	26.86	80.65	68.68	80.01	33.58	90.5	65.8	84.15	32.91	83.08	66.64	80.94	37.33	82.76	72.74	86.33	1001	6.908754779	1	1
173	1	1	5	67.96	21.25	64.23	96.09	75.73	14.23	68.12	94.73	76.17	12.44	70.31	99.31	69.33	14.33	64.91	94.85	731	6.59441346	1	4
173	1	1	6	56.82	101.42	16.64	35.31	53.09	96.44	19.49	40.25	50.85	96.22	16.51	43.95	48.74	88.3	25.38	35.5	840	6.733401892	1	4
173	1	1	7	42.71	61.66	22.04	101.1	40.79	58.65	23.2	96.4	42.49	59.47	20.18	95.32	37.99	55.72	17.21	96.01	635	6.453624999	1	4
173	1	1	8	77.01	112.47	115.74	43.28	69.37	103.61	114.94	36.54	73.26	109.69	109.88	42.79	75.4	111.36	106.38	44.26	399	5.988961417	1	2
173	1	1	9	32.42	100.23	33.88	106.51	29.92	101.23	20.49	110.07	29.12	102.81	37.55	113.04	32.33	99.68	31.44	106.7	393	5.973809612	1	2
173	1	1	10	45.12	28.2	38.13	93.71	46.26	39.54	30.41	95.93	38.06	34.13	29.14	93.51	47.39	35.73	30.25	91.79	386	5.95583737	1	3
173	1	2	1	38.79	112.71	48.39	28.58	43.5	111.46	62.61	23.53	45.14	109.89	61.11	24.34	40.71	114.88	59.96	29.45	448	6.104793232	1	1
173	1	2	2	17.3	78.47	55.57	44.33	15.48	80.08	52.09	41.63	16.9	80.12	53.73	34.33	22.11	79.54	55.12	39.94	441	6.089044875	1	3
173	1	2	3	15.58	109.78	103.55	12.06	26.79	106.27	106.69	16.64	26.32	106.99	107.09	15.69	17.3	101.95	106.9	20.78	432	6.068425588	0	4
173	1	2	4	55.11	33.21	26.95	102.57	46.8	27.65	30.19	101.62	57.18	31.63	30.58	106.24	48.94	39.24	24.85	107.07	1433	7.267525428	0	1
173	1	2	5	73	102.86	93.05	80.52	77.75	110.56	86.24	84.75	75.36	105.15	82.76	70.18	75.06	109.78	90.91	81.52	1011	6.918695219	0	1
173	1	2	6	53.15	106.22	65.46	52.91	51.96	106.01	68.1	57.78	56.05	114.57	61.03	56.53	56.22	119.13	69.11	52.92	278	5.627621114	0	2
173	1	2	7	78.49	25.13	78.81	72.49	73.97	30.61	83.28	69.51	77.95	33.78	78.29	72.59	77.78	30.92	70.26	69.58	823	6.712956201	1	4
173	1	2	8	60.09	71.74	80.45	36.23	57.76	82.52	83.28	34.14	60.42	79.44	82.68	32.35	56.99	72.84	81.63	27.75	1315	7.181591945	0	1
173	1	2	9	29.43	19.41	25.14	68.71	28.94	22.38	18.26	74.79	25.71	21.97	22.25	79.92	21.24	17.57	17.65	75.07	117	4.762173935	0	3
173	1	2	10	59.52	88.7	98.73	20.61	61.92	89.25	106.69	21.89	66.13	91.42	104.6	18.01	65.21	98.69	99.59	19.01	375	5.926926026	0	4
173	1	2	11	27.14	48.25	22.83	32.1	32.1	51.53	20.08	36.63	26.22	58.49	21.66	31.33	23.11	41.64	20.24	40.28	1094	6.997595983	0	3
173	1	2	12	59.99	20.74	114.53	91.31	63.09	12.94	122.67	99.41	59.97	20.39	109.28	85.04	65.81	19.67	113.6	101.33	110	4.700480366	0	2
173	1	2	13	88.88	113.84	81.08	107.76	76.85	113.4	74.08	113.27	82.99	111.82	81.99	108.18	83.05	104.72	89.6	109.71	121	4.795790546	0	4
173	1	3	1	117.84	38.11	37.54	112.99	110.49	23.03	42.03	115.12	113.45	20.1	35.12	114.01	112.6	28.1	41.76	120.01	825	6.715383386	1	3
173	1	3	2	92.85	77.95	42.88	98.67	85.84	81.65	37.02	103.3	83.9	72.2	44.05	95.17	86.45	72.43	37.45	93.69	1295	7.166265974	0	2
173	1	3	3	53.15	52.64	28.29	97.27	44.28	55.12	32.13	94.79	46.99	51.19	27.41	94.56	55.29	52.73	37.18	90.05	1097	7.00033446	1	3
173	1	3	4	95	53.81	39.09	61.8	99.42	53.6	41.3	62.37	102.24	58.23	36.3	67.24	95.01	53.66	49.7	68.93	870	6.768493212	1	1
173	1	3	5	119.88	68.7	47.86	42.28	113.41	64.09	49.03	37.08	114.93	62.6	49.61	47.75	110.54	69.27	44.76	50.88	888	6.788971743	1	2
173	1	3	6	71.71	106.11	114.16	74.18	74.05	106.39	120.01	76.65	75.24	107.62	115.65	88.6	82.96	108.88	112.84	75.67	821	6.71052311	1	1
173	1	3	7	59.04	57.28	69.2	81.86	57.02	54.02	63.82	78.97	50.51	51.56	66.93	73.68	53.75	58.06	61.82	75.71	543	6.29710932	0	2
173	1	3	8	22.21	31.9	55.53	117.01	13.07	30.19	44.67	110.47	14.37	33.66	41.77	116.7	21.91	24.53	46.67	114.48	983	6.89060912	1	2
173	1	4	1	12.64	82.94	110.05	108.69	20.77	79.88	120.3	115.34	22.05	84.37	117.77	116.19	12.39	81.74	112.44	113.14	470	6.152732695	1	1
173	1	4	2	58.34	44.25	71.23	41.14	63.89	51.58	73.59	40.41	59.35	49.43	81.97	45.14	65.23	52.21	75.93	51.29	527	6.267200549	1	1
173	1	4	3	26.11	45.67	94.03	74.79	22.38	45.02	95.31	69.96	21.61	42.42	90.2	68.88	25.88	46.31	94.82	76.58	626	6.439350371	1	3
173	1	4	4	30.18	93.02	70.02	19.49	35.09	95.82	62.92	14.87	36.81	91.21	60.3	11.82	31.96	86.69	57.84	19.43	1292	7.163946684	1	4
173	1	4	5	104.67	91.2	45.21	88.06	102.05	89.87	49.57	80.22	107.36	105.19	49.07	83.8	104.78	98.75	51.93	76.95	853	6.748759548	1	2
173	1	4	6	37.84	95.04	116.79	69.72	46.66	94.28	118.85	78.73	42.31	96.27	116.96	83.55	39.53	91.66	104.95	76.39	606	6.406879986	1	4
173	1	4	7	67.27	15.34	50.77	48.47	72.89	13.34	44.39	59.19	74.51	14.74	47.79	57.13	72.45	24.24	45.32	53.58	831	6.722629795	0	2
173	1	4	8	20.03	89.72	34.7	56.63	27.43	99.47	34.64	59.91	32.81	90.27	33.36	51.37	33.03	95.91	36.77	56.34	681	6.523562306	1	1
173	1	4	9	59.85	78.6	47.32	103.16	66.93	79.08	42.5	97.14	69.23	77.82	43.22	102.28	63.18	82.65	39.98	92.97	841	6.73459166	1	4
173	1	4	10	109.36	56.14	33.31	97.2	98.14	53.61	28.02	98.53	101.18	58.56	29.32	98.52	109.45	57.9	27.28	95.64	429	6.061456919	1	2
173	1	4	11	57.23	66.15	92.92	76.44	55.15	65.39	98.08	71.52	58.62	65.86	95.68	69.82	52.19	68.54	94.34	68.83	523	6.259581464	1	4
175	1	1	1	76.39	65.73	65.56	81.69	75.27	60.51	72.56	80.2	71.37	61.57	67.26	79.28	71.94	62.04	65.97	73.65	82	4.406719247	1	4
175	1	1	2	60.43	22.41	64.78	56.74	62.55	23.97	65.42	65.58	52.32	23.69	68.72	67.67	62.55	18.78	71.55	66.77	144	4.9698133	1	1
175	1	1	3	34.97	33.79	69.65	70	33.95	30.73	77.3	65.67	35.8	24.74	69.87	66.78	47.88	32.1	73.77	71.17	146	4.983606622	0	2
175	1	1	4	101.37	113.25	67.76	39.68	99.72	110.18	75.97	35.93	105.44	102.63	63.11	41.86	103.44	110.94	68.18	44.35	140	4.941642423	0	2
175	1	1	5	47.32	105.42	100.12	51.62	51.7	104.23	107.8	50.73	45.72	109.03	108.72	48.26	56.87	109.23	109.43	55.19	131	4.875197323	0	3
175	1	1	6	114.12	62.1	20.84	87.74	110.57	63.17	17.54	81.74	119.21	65.25	24.58	79.95	117.11	61.8	23.06	82.41	135	4.905274778	0	3
175	1	1	7	40.76	13.17	23.77	19.47	25.97	26.67	10.95	21.41	38.71	23.22	30.84	22.89	36.59	15.34	20.1	17.99	125	4.828313737	1	2
175	1	1	8	19.21	92.58	60.25	106.19	23.74	99.69	64.51	111.38	34.44	91.41	59.62	103.47	18.45	94.34	66.81	105.61	159	5.068904202	0	3
175	1	1	9	66.53	99.25	73.79	78.66	66.12	93.4	68.09	75.94	68.26	95.78	61.68	82.01	78.68	102.02	69.36	84.07	131	4.875197323	1	2
175	1	1	10	54.12	33.01	61.69	77.47	56.85	31.16	52.67	70.44	50.83	35.68	66.15	81.12	53.34	36.27	53.48	75.76	155	5.043425117	1	2
175	1	1	11	109.84	25.55	39.83	106.48	113.48	39.44	35	104.76	113.81	34.85	35.15	109.18	108.71	40.56	27.22	100.08	146	4.983606622	0	2
175	1	1	12	115.26	66.37	52.26	31.23	116.43	63.73	49.27	31.69	107.05	77.31	43.54	38.78	104.54	69.94	36.57	41.89	153	5.030437921	0	1
175	1	1	13	49.81	113.68	117.97	92.41	51.3	109.51	121.86	90.45	50.76	108.29	113.58	90.13	46.18	111.92	110.16	84.9	156	5.049856007	1	4
175	1	1	14	67.98	50.37	70.52	74.29	67.96	48.19	72.98	65.07	72.71	50.22	74.6	69.53	71.79	52.43	68.99	70.18	130	4.867534451	1	2
175	1	1	15	41.51	74.92	42.74	68.13	44.78	78.02	33.35	77.83	40.42	73.62	37.73	62.78	44.53	66.75	41.07	69.56	134	4.8978398	1	3
175	1	1	16	116.57	77.36	76.45	60.66	105.84	90.05	73.92	67.72	118.34	73.05	65.56	63.64	111.74	85.47	73.12	64.04	126	4.836281907	0	1
